ID,NI,CI,HI,WI,NO,DO,HO,WO,HK,WK,HPTOP,HPBOTTOM,WPLEFT,WPRIGHT,HS,WS,HD,WD,GROUP,BIAS
3157,1,28,112,112,1,56,56,56,3,3,1,1,1,1,2,2,1,1,1,56
3162,1,40,112,112,1,80,56,56,3,3,1,1,1,1,2,2,1,1,1,80
3167,1,14,56,56,1,14,56,56,3,3,1,1,1,1,1,1,1,1,1,14
3168,1,28,56,56,1,28,28,28,3,3,1,1,1,1,2,2,1,1,1,28
3169,1,28,28,28,1,28,28,28,3,3,1,1,1,1,1,1,1,1,1,28
3170,1,56,28,28,1,56,14,14,3,3,1,1,1,1,2,2,1,1,1,56
3171,1,56,14,14,1,56,14,14,3,3,1,1,1,1,1,1,1,1,1,56
3172,1,112,14,14,1,112,7,7,3,3,1,1,1,1,2,2,1,1,1,112
3173,1,26,56,56,1,26,56,56,3,3,1,1,1,1,1,1,1,1,1,26
3174,1,52,56,56,1,52,28,28,3,3,1,1,1,1,2,2,1,1,1,52
3175,1,52,28,28,1,52,28,28,3,3,1,1,1,1,1,1,1,1,1,52
3176,1,104,28,28,1,104,14,14,3,3,1,1,1,1,2,2,1,1,1,104
3177,1,104,14,14,1,104,14,14,3,3,1,1,1,1,1,1,1,1,1,104
3178,1,208,14,14,1,208,7,7,3,3,1,1,1,1,2,2,1,1,1,208
3179,1,208,7,7,1,208,7,7,3,3,1,1,1,1,1,1,1,1,1,208
3180,1,96,56,56,1,96,28,28,3,3,1,1,1,1,2,2,1,1,1,96
3181,1,192,28,28,1,192,14,14,3,3,1,1,1,1,2,2,1,1,1,192
3182,1,384,14,14,1,384,7,7,3,3,1,1,1,1,2,2,1,1,1,384
3183,1,3,224,224,1,768,28,28,8,8,0,0,0,0,8,8,1,1,1,768
3198,1,64,128,128,1,128,128,128,3,3,1,1,1,1,1,1,1,1,1,128
3206,1,64,160,160,1,64,160,160,3,3,1,1,1,1,1,1,1,1,1,64
3207,1,64,160,160,1,128,160,160,3,3,1,1,1,1,1,1,1,1,1,128
3215,1,3,416,416,1,64,208,208,3,3,1,1,1,1,2,2,1,1,1,64
3216,1,64,208,208,1,64,208,208,3,3,1,1,1,1,1,1,1,1,1,64
3217,1,64,208,208,1,128,208,208,3,3,1,1,1,1,1,1,1,1,1,128
3225,1,3,176,176,1,24,88,88,3,3,1,1,1,1,2,2,1,1,1,24
3226,1,24,88,88,1,32,88,88,3,3,1,1,1,1,1,1,1,1,1,32
3227,1,32,88,88,1,64,88,88,3,3,1,1,1,1,1,1,1,1,1,64
3228,1,64,44,44,1,64,44,44,3,3,1,1,1,1,1,1,1,1,1,64
3229,1,64,44,44,1,128,22,22,3,3,1,1,1,1,2,2,1,1,1,128
3230,1,128,22,22,1,128,22,22,3,3,1,1,1,1,1,1,1,1,1,128
3231,1,128,22,22,1,256,11,11,3,3,1,1,1,1,2,2,1,1,1,256
3232,1,256,11,11,1,256,11,11,3,3,1,1,1,1,1,1,1,1,1,256
3233,1,256,11,11,1,512,6,6,3,3,1,1,1,1,2,2,1,1,1,512
3234,1,512,6,6,1,512,6,6,3,3,1,1,1,1,1,1,1,1,1,512
3235,1,128,44,44,1,128,22,22,3,3,1,1,1,1,2,2,1,1,1,128
3236,1,256,22,22,1,256,11,11,3,3,1,1,1,1,2,2,1,1,1,256
3237,1,512,11,11,1,512,6,6,3,3,1,1,1,1,2,2,1,1,1,512
3238,1,256,32,32,1,256,32,32,3,3,1,1,1,1,1,1,1,1,1,256
3239,1,512,16,16,1,512,16,16,3,3,1,1,1,1,1,1,1,1,1,512
3240,1,40,144,144,1,40,144,144,3,3,1,1,1,1,1,1,1,1,1,40
3241,1,40,144,144,1,80,144,144,3,3,1,1,1,1,1,1,1,1,1,80
3242,1,80,72,72,1,80,72,72,3,3,1,1,1,1,1,1,1,1,1,80
3243,1,160,72,72,1,160,72,72,3,3,1,1,1,1,1,1,1,1,1,160
3244,1,160,36,36,1,160,36,36,3,3,1,1,1,1,1,1,1,1,1,160
3245,1,320,36,36,1,320,36,36,3,3,1,1,1,1,1,1,1,1,1,320
3246,1,320,18,18,1,320,18,18,3,3,1,1,1,1,1,1,1,1,1,320
3247,1,640,18,18,1,640,18,18,3,3,1,1,1,1,1,1,1,1,1,640
3248,1,640,9,9,1,640,9,9,3,3,1,1,1,1,1,1,1,1,1,640
3249,1,3,384,384,1,48,192,192,3,3,1,1,1,1,2,2,1,1,1,48
3250,1,48,192,192,1,48,192,192,3,3,1,1,1,1,1,1,1,1,1,48
3251,1,48,192,192,1,96,192,192,3,3,1,1,1,1,1,1,1,1,1,96
3252,1,96,96,96,1,96,96,96,3,3,1,1,1,1,1,1,1,1,1,96
3253,1,192,96,96,1,192,96,96,3,3,1,1,1,1,1,1,1,1,1,192
3254,1,192,48,48,1,192,48,48,3,3,1,1,1,1,1,1,1,1,1,192
3255,1,384,48,48,1,384,48,48,3,3,1,1,1,1,1,1,1,1,1,384
3256,1,384,24,24,1,384,24,24,3,3,1,1,1,1,1,1,1,1,1,384
3257,1,768,24,24,1,768,24,24,3,3,1,1,1,1,1,1,1,1,1,768
3258,1,768,12,12,1,768,12,12,3,3,1,1,1,1,1,1,1,1,1,768
3259,1,64,224,224,1,64,224,224,3,3,1,1,1,1,1,1,1,1,1,64
3260,1,64,224,224,1,128,224,224,3,3,1,1,1,1,1,1,1,1,1,128
3261,1,256,112,112,1,256,112,112,3,3,1,1,1,1,1,1,1,1,1,256
3262,1,256,56,56,1,256,56,56,3,3,1,1,1,1,1,1,1,1,1,256
3263,1,512,56,56,1,512,56,56,3,3,1,1,1,1,1,1,1,1,1,512
3264,1,512,28,28,1,512,28,28,3,3,1,1,1,1,1,1,1,1,1,512
3265,1,1024,28,28,1,1024,28,28,3,3,1,1,1,1,1,1,1,1,1,1024
3266,1,1024,14,14,1,1024,14,14,3,3,1,1,1,1,1,1,1,1,1,1024
3269,1,128,64,64,1,256,64,64,3,3,1,1,1,1,1,1,1,1,1,256
3270,1,64,56,56,1,128,56,56,3,3,1,1,1,1,1,1,1,1,1,128
3271,1,128,28,28,1,256,28,28,3,3,1,1,1,1,1,1,1,1,1,256
3272,1,256,14,14,1,512,14,14,3,3,1,1,1,1,1,1,1,1,1,512
3273,1,3,160,160,1,32,80,80,3,3,1,1,1,1,2,2,1,1,1,32
3274,1,32,80,80,1,32,80,80,3,3,1,1,1,1,1,1,1,1,1,32
3275,1,32,80,80,1,64,80,80,3,3,1,1,1,1,1,1,1,1,1,64
3276,1,64,80,80,1,64,40,40,3,3,1,1,1,1,2,2,1,1,1,64
3277,1,64,40,40,1,64,40,40,3,3,1,1,1,1,1,1,1,1,1,64
3278,1,128,40,40,1,128,20,20,3,3,1,1,1,1,2,2,1,1,1,128
3279,1,128,20,20,1,128,20,20,3,3,1,1,1,1,1,1,1,1,1,128
3280,1,256,20,20,1,256,10,10,3,3,1,1,1,1,2,2,1,1,1,256
3281,1,256,10,10,1,256,10,10,3,3,1,1,1,1,1,1,1,1,1,256
3282,1,512,10,10,1,512,5,5,3,3,1,1,1,1,2,2,1,1,1,512
3283,1,512,5,5,1,512,5,5,3,3,1,1,1,1,1,1,1,1,1,512
3284,1,3,192,192,1,32,96,96,3,3,1,1,1,1,2,2,1,1,1,32
3285,1,32,96,96,1,32,96,96,3,3,1,1,1,1,1,1,1,1,1,32
3286,1,32,96,96,1,64,96,96,3,3,1,1,1,1,1,1,1,1,1,64
3287,1,64,96,96,1,64,48,48,3,3,1,1,1,1,2,2,1,1,1,64
3288,1,64,48,48,1,64,48,48,3,3,1,1,1,1,1,1,1,1,1,64
3289,1,128,48,48,1,128,24,24,3,3,1,1,1,1,2,2,1,1,1,128
3290,1,128,24,24,1,128,24,24,3,3,1,1,1,1,1,1,1,1,1,128
3291,1,256,24,24,1,256,12,12,3,3,1,1,1,1,2,2,1,1,1,256
3292,1,256,12,12,1,256,12,12,3,3,1,1,1,1,1,1,1,1,1,256
3293,1,512,12,12,1,512,6,6,3,3,1,1,1,1,2,2,1,1,1,512
3294,1,3,288,288,1,32,144,144,3,3,1,1,1,1,2,2,1,1,1,32
3295,1,32,144,144,1,32,144,144,3,3,1,1,1,1,1,1,1,1,1,32
3296,1,32,144,144,1,64,144,144,3,3,1,1,1,1,1,1,1,1,1,64
3297,1,64,144,144,1,64,72,72,3,3,1,1,1,1,2,2,1,1,1,64
3298,1,64,72,72,1,64,72,72,3,3,1,1,1,1,1,1,1,1,1,64
3299,1,128,72,72,1,128,36,36,3,3,1,1,1,1,2,2,1,1,1,128
3300,1,128,36,36,1,128,36,36,3,3,1,1,1,1,1,1,1,1,1,128
3301,1,256,36,36,1,256,18,18,3,3,1,1,1,1,2,2,1,1,1,256
3302,1,256,18,18,1,256,18,18,3,3,1,1,1,1,1,1,1,1,1,256
3303,1,512,18,18,1,512,9,9,3,3,1,1,1,1,2,2,1,1,1,512
3304,1,512,9,9,1,512,9,9,3,3,1,1,1,1,1,1,1,1,1,512
3305,1,64,160,160,1,64,80,80,3,3,1,1,1,1,2,2,1,1,1,64
3306,1,3,224,224,1,64,112,112,7,7,3,3,3,3,2,2,1,1,1,64
3307,1,64,56,56,1,64,56,56,3,3,1,1,1,1,1,1,1,1,1,64
3308,1,128,56,56,1,128,28,28,3,3,1,1,1,1,2,2,1,1,1,128
3309,1,128,28,28,1,128,28,28,3,3,1,1,1,1,1,1,1,1,1,128
3310,1,256,28,28,1,256,14,14,3,3,1,1,1,1,2,2,1,1,1,256
3311,1,256,14,14,1,256,14,14,3,3,1,1,1,1,1,1,1,1,1,256
3312,1,512,14,14,1,512,7,7,3,3,1,1,1,1,2,2,1,1,1,512
3313,1,512,7,7,1,512,7,7,3,3,1,1,1,1,1,1,1,1,1,512
3314,1,3,448,448,1,192,224,224,7,7,3,3,3,3,2,2,1,1,1,192
3315,1,192,112,112,1,192,112,112,3,3,1,1,1,1,1,1,1,1,1,192
3316,1,384,112,112,1,384,56,56,3,3,1,1,1,1,2,2,1,1,1,384
3317,1,384,56,56,1,384,56,56,3,3,1,1,1,1,1,1,1,1,1,384
3318,1,768,56,56,1,768,28,28,3,3,1,1,1,1,2,2,1,1,1,768
3319,1,768,28,28,1,768,28,28,3,3,1,1,1,1,1,1,1,1,1,768
3320,1,1536,28,28,1,1536,14,14,3,3,1,1,1,1,2,2,1,1,1,1536
3321,1,1536,14,14,1,1536,14,14,3,3,1,1,1,1,1,1,1,1,1,1536
3322,1,3,448,448,1,64,224,224,7,7,3,3,3,3,2,2,1,1,1,64
3323,1,64,112,112,1,64,112,112,3,3,1,1,1,1,1,1,1,1,1,64
3324,1,128,112,112,1,128,56,56,3,3,1,1,1,1,2,2,1,1,1,128
3325,1,128,56,56,1,128,56,56,3,3,1,1,1,1,1,1,1,1,1,128
3326,1,256,56,56,1,256,28,28,3,3,1,1,1,1,2,2,1,1,1,256
3327,1,256,28,28,1,256,28,28,3,3,1,1,1,1,1,1,1,1,1,256
3328,1,512,28,28,1,512,14,14,3,3,1,1,1,1,2,2,1,1,1,512
3329,1,512,14,14,1,512,14,14,3,3,1,1,1,1,1,1,1,1,1,512
3330,1,3,224,224,1,128,112,112,7,7,3,3,3,3,2,2,1,1,1,128
3331,1,1024,14,14,1,1024,7,7,3,3,1,1,1,1,2,2,1,1,1,1024
3332,1,1024,7,7,1,1024,7,7,3,3,1,1,1,1,1,1,1,1,1,1024
3333,1,3,480,480,1,256,240,240,7,7,3,3,3,3,2,2,1,1,1,256
3334,1,256,120,120,1,256,120,120,3,3,1,1,1,1,1,1,1,1,1,256
3335,1,512,120,120,1,512,60,60,3,3,1,1,1,1,2,2,1,1,1,512
3336,1,512,60,60,1,512,60,60,3,3,1,1,1,1,1,1,1,1,1,512
3337,1,1024,60,60,1,1024,30,30,3,3,1,1,1,1,2,2,1,1,1,1024
3338,1,1024,30,30,1,1024,30,30,3,3,1,1,1,1,1,1,1,1,1,1024
3339,1,2048,30,30,1,2048,15,15,3,3,1,1,1,1,2,2,1,1,1,2048
3340,1,2048,15,15,1,2048,15,15,3,3,1,1,1,1,1,1,1,1,1,2048
3373,1,3,224,224,1,42,112,112,3,3,1,1,1,1,2,2,1,1,1,42
3466,1,3,896,896,1,112,224,224,7,7,3,3,3,3,4,4,1,1,1,112
3467,1,3,1024,1024,1,144,256,256,7,7,3,3,3,3,4,4,1,1,1,144
3468,1,3,896,896,1,96,224,224,7,7,3,3,3,3,4,4,1,1,1,96
3469,1,3,1024,1024,1,768,64,64,16,16,0,0,0,0,16,16,1,1,1,768
3470,1,256,64,64,1,256,64,64,3,3,1,1,1,1,1,1,1,1,1,256
3471,1,3,1024,1024,1,1280,64,64,16,16,0,0,0,0,16,16,1,1,1,1280
3472,1,3,1024,1024,1,1024,64,64,16,16,0,0,0,0,16,16,1,1,1,1024
3473,1,64,56,56,1,32,56,56,3,3,1,1,1,1,1,1,1,1,1,32
3474,1,128,56,56,1,144,28,28,3,3,1,1,1,1,2,2,1,1,1,144
3475,1,144,28,28,1,72,28,28,3,3,1,1,1,1,1,1,1,1,1,72
3476,1,144,28,28,1,144,28,28,3,3,1,1,1,1,1,1,1,1,1,144
3477,1,288,28,28,1,304,14,14,3,3,1,1,1,1,2,2,1,1,1,304
3478,1,304,14,14,1,152,14,14,3,3,1,1,1,1,1,1,1,1,1,152
3479,1,304,14,14,1,304,14,14,3,3,1,1,1,1,1,1,1,1,1,304
3480,1,480,14,14,1,960,7,7,3,3,1,1,1,1,2,2,1,1,1,960
3481,1,960,7,7,1,1024,7,7,3,3,1,1,1,1,1,1,1,1,1,1024
3482,1,1024,7,7,1,1024,4,4,3,3,1,1,1,1,2,2,1,1,1,1024
3483,1,1024,7,7,1,1280,4,4,3,3,1,1,1,1,2,2,1,1,1,1280
3484,1,288,28,28,1,288,14,14,3,3,1,1,1,1,2,2,1,1,1,288
3485,1,288,14,14,1,144,14,14,3,3,1,1,1,1,1,1,1,1,1,144
3486,1,288,14,14,1,288,14,14,3,3,1,1,1,1,1,1,1,1,1,288
3487,1,416,14,14,1,756,7,7,3,3,1,1,1,1,2,2,1,1,1,756
3488,1,756,7,7,1,1024,7,7,3,3,1,1,1,1,1,1,1,1,1,1024
3489,1,144,56,56,1,144,28,28,3,3,1,1,1,1,2,2,1,1,1,144
3490,1,304,28,28,1,304,14,14,3,3,1,1,1,1,2,2,1,1,1,304
3491,1,512,14,14,1,960,7,7,3,3,1,1,1,1,2,2,1,1,1,960
3492,1,1024,4,4,1,1280,4,4,3,3,1,1,1,1,1,1,1,1,1,1280
3496,1,3,224,224,1,192,32,32,7,7,0,0,0,0,7,7,1,1,1,192
3497,1,192,32,32,1,384,16,16,2,2,0,0,0,0,2,2,1,1,1,384
3505,1,64,192,192,1,64,192,192,3,3,1,1,1,1,1,1,1,1,1,64
3513,1,32,56,56,1,64,56,56,3,3,1,1,1,1,1,1,1,1,1,64
3514,1,32,56,56,1,64,56,56,3,3,2,2,2,2,1,1,2,2,1,64
3515,1,32,56,56,1,128,28,28,3,3,1,1,1,1,2,2,1,1,1,128
3516,1,32,56,56,1,128,28,28,3,3,2,2,2,2,2,2,2,2,1,128
3517,1,64,28,28,1,128,28,28,3,3,1,1,1,1,1,1,1,1,1,128
3518,1,64,28,28,1,128,28,28,3,3,2,2,2,2,1,1,2,2,1,128
3519,1,64,28,28,1,256,14,14,3,3,2,2,2,2,2,2,2,2,1,256
3520,1,128,14,14,1,256,14,14,3,3,1,1,1,1,1,1,1,1,1,256
3521,1,128,14,14,1,256,14,14,3,3,2,2,2,2,1,1,2,2,1,256
3522,1,128,14,14,1,512,7,7,3,3,2,2,2,2,2,2,2,2,1,512
3523,1,256,7,7,1,512,7,7,3,3,1,1,1,1,1,1,1,1,1,512
3524,1,256,7,7,1,512,7,7,3,3,2,2,2,2,1,1,2,2,1,512
3525,1,64,56,56,1,128,28,28,3,3,2,2,2,2,2,2,2,2,1,128
3526,1,128,28,28,1,256,14,14,3,3,2,2,2,2,2,2,2,2,1,256
3527,1,256,14,14,1,512,7,7,3,3,2,2,2,2,2,2,2,2,1,512
3535,1,3,384,384,1,192,96,96,4,4,0,0,0,0,4,4,1,1,1,192
3536,1,3,256,256,1,128,64,64,4,4,0,0,0,0,4,4,1,1,1,128
3537,1,3,192,192,1,128,48,48,4,4,0,0,0,0,4,4,1,1,1,128
3538,1,3,224,224,1,512,56,56,4,4,0,0,0,0,4,4,1,1,1,512
3539,1,3,384,384,1,512,96,96,4,4,0,0,0,0,4,4,1,1,1,512
3540,1,3,224,224,1,352,56,56,4,4,0,0,0,0,4,4,1,1,1,352
3541,1,3,384,384,1,96,96,96,4,4,0,0,0,0,4,4,1,1,1,96
3542,1,3,256,256,1,96,64,64,4,4,0,0,0,0,4,4,1,1,1,96
3543,1,3,192,192,1,192,48,48,4,4,0,0,0,0,4,4,1,1,1,192
3544,1,3,256,256,1,192,64,64,4,4,0,0,0,0,4,4,1,1,1,192
3545,1,3,160,160,1,24,80,80,3,3,1,1,1,1,2,2,1,1,1,24
3546,1,24,80,80,1,16,40,40,3,3,1,1,1,1,2,2,1,1,1,16
3547,1,32,40,40,1,64,20,20,3,3,1,1,1,1,2,2,1,1,1,64
3548,1,64,20,20,1,32,10,10,3,3,1,1,1,1,2,2,1,1,1,32
3549,1,32,10,10,1,128,10,10,3,3,1,1,1,1,1,1,1,1,1,128
3550,1,64,10,10,1,64,5,5,3,3,1,1,1,1,2,2,1,1,1,64
3551,1,3,160,160,1,24,40,40,4,4,0,0,0,0,4,4,1,1,1,24
3553,1,24,40,40,1,32,20,20,2,2,0,0,0,0,2,2,1,1,1,32
3555,1,32,20,20,1,48,10,10,2,2,0,0,0,0,2,2,1,1,1,48
3557,1,48,10,10,1,64,5,5,2,2,0,0,0,0,2,2,1,1,1,64
3559,1,3,160,160,1,32,40,40,4,4,0,0,0,0,4,4,1,1,1,32
3561,1,32,40,40,1,64,20,20,2,2,0,0,0,0,2,2,1,1,1,64
3563,1,64,20,20,1,96,10,10,2,2,0,0,0,0,2,2,1,1,1,96
3565,1,96,10,10,1,128,5,5,2,2,0,0,0,0,2,2,1,1,1,128
3570,1,24,80,80,1,16,80,80,3,3,1,1,1,1,1,1,1,1,1,16
3571,1,16,80,80,1,64,40,40,3,3,1,1,1,1,2,2,1,1,1,64
3572,1,24,40,40,1,96,20,20,3,3,1,1,1,1,2,2,1,1,1,96
3575,1,3,160,160,1,8,80,80,3,3,1,1,1,1,2,2,1,1,1,8
3576,1,8,80,80,1,16,40,40,3,3,1,1,1,1,2,2,1,1,1,16
3578,1,16,40,40,1,32,20,20,3,3,1,1,1,1,2,2,1,1,1,32
3579,1,32,20,20,1,48,10,10,3,3,1,1,1,1,2,2,1,1,1,48
3580,1,48,10,10,1,64,5,5,3,3,1,1,1,1,2,2,1,1,1,64
3581,1,3,160,160,1,16,80,80,3,3,1,1,1,1,2,2,1,1,1,16
3582,1,16,80,80,1,32,80,80,3,3,1,1,1,1,1,1,1,1,1,32
3583,1,32,80,80,1,64,80,80,3,3,1,1,1,1,1,1,1,1,1,64
3584,1,64,80,80,1,128,40,40,3,3,1,1,1,1,2,2,1,1,1,128
3585,1,8,40,40,1,8,40,40,3,3,1,1,1,1,1,1,1,1,1,8
3592,1,3,160,160,1,16,80,80,3,3,1,1,1,1,2,2,1,1,1,16
3593,1,16,80,80,1,16,80,80,3,3,1,1,1,1,1,1,1,1,1,16
3594,1,16,80,80,1,32,80,80,3,3,1,1,1,1,1,1,1,1,1,32
3595,1,32,40,40,1,32,40,40,3,3,1,1,1,1,1,1,1,1,1,32
3596,1,32,40,40,1,48,20,20,3,3,1,1,1,1,2,2,1,1,1,48
3597,1,48,20,20,1,48,20,20,3,3,1,1,1,1,1,1,1,1,1,48
3598,1,48,20,20,1,48,10,10,3,3,1,1,1,1,2,2,1,1,1,48
3599,1,192,10,10,1,96,5,5,3,3,1,1,1,1,2,2,1,1,1,96
3600,1,96,5,5,1,96,5,5,3,3,1,1,1,1,1,1,1,1,1,96
3601,1,3,160,160,1,64,10,10,16,16,0,0,0,0,16,16,1,1,1,64
3602,1,3,160,160,1,96,10,10,16,16,0,0,0,0,16,16,1,1,1,96
3603,1,3,225,225,1,32,112,112,3,3,0,0,0,0,2,2,1,1,1,32
3621,1,3,381,381,1,48,190,190,3,3,0,0,0,0,2,2,1,1,1,48
3629,1,3,457,457,1,48,228,228,3,3,0,0,0,0,2,2,1,1,1,48
3644,1,3,529,529,1,56,264,264,3,3,0,0,0,0,2,2,1,1,1,56
3649,1,3,601,601,1,64,300,300,3,3,0,0,0,0,2,2,1,1,1,64
3654,1,3,673,673,1,72,336,336,3,3,0,0,0,0,2,2,1,1,1,72
3659,1,32,151,151,1,256,75,75,3,3,0,0,0,0,2,2,1,1,1,256
3660,1,40,77,77,1,320,38,38,3,3,0,0,0,0,2,2,1,1,1,320
3663,1,24,121,121,1,192,60,60,3,3,0,0,0,0,2,2,1,1,1,192
3664,1,32,61,61,1,256,30,30,3,3,0,0,0,0,2,2,1,1,1,256
3667,1,24,113,113,1,192,56,56,3,3,0,0,0,0,2,2,1,1,1,192
3668,1,32,57,57,1,256,28,28,3,3,0,0,0,0,2,2,1,1,1,256
3671,1,3,477,477,1,136,238,238,3,3,0,0,0,0,2,2,1,1,1,136
3686,1,3,301,301,1,32,150,150,3,3,0,0,0,0,2,2,1,1,1,32
3687,1,3,381,381,1,32,190,190,3,3,0,0,0,0,2,2,1,1,1,32
3688,1,3,193,193,1,32,96,96,3,3,0,0,0,0,2,2,1,1,1,32
3689,1,32,96,96,1,16,96,96,3,3,1,1,1,1,1,1,1,1,1,16
3690,1,16,97,97,1,64,48,48,3,3,0,0,0,0,2,2,1,1,1,64
3691,1,32,48,48,1,128,48,48,3,3,1,1,1,1,1,1,1,1,1,128
3692,1,32,49,49,1,128,24,24,3,3,0,0,0,0,2,2,1,1,1,128
3693,1,48,24,24,1,192,24,24,3,3,1,1,1,1,1,1,1,1,1,192
3700,1,16,96,96,1,16,96,96,3,3,1,1,1,1,1,1,1,1,1,16
3701,1,3,209,209,1,32,104,104,3,3,0,0,0,0,2,2,1,1,1,32
3702,1,32,104,104,1,16,104,104,3,3,1,1,1,1,1,1,1,1,1,16
3703,1,16,104,104,1,16,104,104,3,3,1,1,1,1,1,1,1,1,1,16
3704,1,16,105,105,1,64,52,52,3,3,0,0,0,0,2,2,1,1,1,64
3705,1,32,52,52,1,128,52,52,3,3,1,1,1,1,1,1,1,1,1,128
3706,1,32,53,53,1,128,26,26,3,3,0,0,0,0,2,2,1,1,1,128
3707,1,56,26,26,1,224,26,26,3,3,1,1,1,1,1,1,1,1,1,224
3713,1,3,241,241,1,40,120,120,3,3,0,0,0,0,2,2,1,1,1,40
3714,1,40,120,120,1,16,120,120,3,3,1,1,1,1,1,1,1,1,1,16
3715,1,16,120,120,1,16,120,120,3,3,1,1,1,1,1,1,1,1,1,16
3716,1,16,121,121,1,64,60,60,3,3,0,0,0,0,2,2,1,1,1,64
3717,1,40,60,60,1,160,60,60,3,3,1,1,1,1,1,1,1,1,1,160
3718,1,40,61,61,1,160,30,30,3,3,0,0,0,0,2,2,1,1,1,160
3719,1,56,30,30,1,224,30,30,3,3,1,1,1,1,1,1,1,1,1,224
3726,1,3,385,385,1,32,192,192,3,3,0,0,0,0,2,2,1,1,1,32
3727,1,32,193,193,1,128,96,96,3,3,0,0,0,0,2,2,1,1,1,128
3728,1,64,97,97,1,256,48,48,3,3,0,0,0,0,2,2,1,1,1,256
3731,1,3,385,385,1,24,192,192,3,3,0,0,0,0,2,2,1,1,1,24
3732,1,24,192,192,1,24,192,192,3,3,1,1,1,1,1,1,1,1,1,24
3733,1,24,193,193,1,96,96,96,3,3,0,0,0,0,2,2,1,1,1,96
3734,1,48,96,96,1,192,96,96,3,3,1,1,1,1,1,1,1,1,1,192
3735,1,48,97,97,1,192,48,48,3,3,0,0,0,0,2,2,1,1,1,192
3736,1,80,48,48,1,320,48,48,3,3,1,1,1,1,1,1,1,1,1,320
3743,1,3,301,301,1,24,150,150,3,3,0,0,0,0,2,2,1,1,1,24
3744,1,24,150,150,1,24,150,150,3,3,1,1,1,1,1,1,1,1,1,24
3745,1,24,151,151,1,96,75,75,3,3,0,0,0,0,2,2,1,1,1,96
3746,1,48,75,75,1,192,75,75,3,3,1,1,1,1,1,1,1,1,1,192
3747,1,48,77,77,1,192,38,38,3,3,0,0,0,0,2,2,1,1,1,192
3748,1,64,38,38,1,256,38,38,3,3,1,1,1,1,1,1,1,1,1,256
3769,1,3,225,225,1,24,112,112,3,3,0,0,0,0,2,2,1,1,1,24
3784,1,3,225,225,1,16,112,112,3,3,0,0,0,0,2,2,1,1,1,16
3801,1,48,192,192,1,96,96,96,3,3,1,1,1,1,2,2,1,1,1,96
3806,1,3,512,512,1,48,256,256,3,3,1,1,1,1,2,2,1,1,1,48
3807,1,48,256,256,1,96,128,128,3,3,1,1,1,1,2,2,1,1,1,96
3820,1,3,188,188,1,32,94,94,3,3,1,1,1,1,2,2,1,1,1,32
3830,1,3,184,184,1,32,92,92,3,3,1,1,1,1,2,2,1,1,1,32
3842,1,3,152,152,1,32,76,76,3,3,1,1,1,1,2,2,1,1,1,32
3853,1,3,106,106,1,32,53,53,3,3,1,1,1,1,2,2,1,1,1,32
3862,1,3,224,224,1,40,56,56,7,7,3,3,3,3,4,4,1,1,1,40
3863,1,3,224,224,1,24,56,56,7,7,3,3,3,3,4,4,1,1,1,24
3864,1,48,56,56,1,76,56,56,3,3,1,1,1,1,1,1,1,1,1,76
3865,1,76,56,56,1,76,56,56,3,3,1,1,1,1,1,1,1,1,1,76
3866,1,76,56,56,1,152,56,56,3,3,1,1,1,1,1,1,1,1,1,152
3867,1,152,28,28,1,152,28,28,3,3,1,1,1,1,1,1,1,1,1,152
3868,1,304,28,28,1,304,28,28,3,3,1,1,1,1,1,1,1,1,1,304
3869,1,608,14,14,1,608,14,14,3,3,1,1,1,1,1,1,1,1,1,608
3870,1,608,7,7,1,608,7,7,3,3,1,1,1,1,1,1,1,1,1,608
3871,1,48,56,56,1,64,56,56,3,3,1,1,1,1,1,1,1,1,1,64
3872,1,48,56,56,1,83,56,56,3,3,1,1,1,1,1,1,1,1,1,83
3873,1,83,56,56,1,83,56,56,3,3,1,1,1,1,1,1,1,1,1,83
3874,1,83,56,56,1,166,56,56,3,3,1,1,1,1,1,1,1,1,1,166
3875,1,166,28,28,1,166,28,28,3,3,1,1,1,1,1,1,1,1,1,166
3876,1,332,28,28,1,332,28,28,3,3,1,1,1,1,1,1,1,1,1,332
3877,1,332,14,14,1,332,14,14,3,3,1,1,1,1,1,1,1,1,1,332
3878,1,664,14,14,1,664,14,14,3,3,1,1,1,1,1,1,1,1,1,664
3879,1,664,7,7,1,664,7,7,3,3,1,1,1,1,1,1,1,1,1,664
3880,1,96,56,56,1,96,7,7,8,8,0,0,0,0,8,8,1,1,1,96
3881,1,192,28,28,1,192,7,7,4,4,0,0,0,0,4,4,1,1,1,192
3882,1,384,14,14,1,384,7,7,2,2,0,0,0,0,2,2,1,1,1,384
3883,1,128,56,56,1,128,7,7,8,8,0,0,0,0,8,8,1,1,1,128
3884,1,256,28,28,1,256,7,7,4,4,0,0,0,0,4,4,1,1,1,256
3885,1,512,14,14,1,512,7,7,2,2,0,0,0,0,2,2,1,1,1,512
3886,1,256,14,14,1,256,7,7,2,2,0,0,0,0,2,2,1,1,1,256
3887,1,3,224,224,1,64,224,224,3,3,1,1,1,1,1,1,1,1,1,64
3888,1,64,112,112,1,128,112,112,3,3,1,1,1,1,1,1,1,1,1,128
3889,1,256,56,56,1,256,56,56,3,3,1,1,1,1,1,1,1,1,1,256
3890,1,512,28,28,1,512,28,28,3,3,1,1,1,1,1,1,1,1,1,512
