ID,NI,CI,HI,WI,NO,DO,HO,WO,HK,WK,HPTOP,HPBOTTOM,WPLEFT,WPRIGHT,HS,WS,HD,WD,GROUP,BIAS
4987,1,624,7,7,1,208,7,7,1,1,0,0,0,0,1,1,1,1,1,208
4988,1,12,112,112,1,24,112,112,1,1,0,0,0,0,1,1,1,1,1,24
4989,1,24,112,112,1,36,112,112,1,1,0,0,0,0,1,1,1,1,1,36
4990,1,36,56,56,1,36,56,56,1,1,0,0,0,0,1,1,1,1,1,36
4991,1,36,56,56,1,56,56,56,1,1,0,0,0,0,1,1,1,1,1,56
4992,1,56,56,56,1,36,56,56,1,1,0,0,0,0,1,1,1,1,1,36
4993,1,56,1,1,1,16,1,1,1,1,0,0,0,0,1,1,1,1,1,16
4994,1,16,1,1,1,56,1,1,1,1,0,0,0,0,1,1,1,1,1,56
4995,1,56,28,28,1,60,28,28,1,1,0,0,0,0,1,1,1,1,1,60
4996,1,36,28,28,1,60,28,28,1,1,0,0,0,0,1,1,1,1,1,60
4997,1,60,28,28,1,92,28,28,1,1,0,0,0,0,1,1,1,1,1,92
4998,1,92,28,28,1,60,28,28,1,1,0,0,0,0,1,1,1,1,1,60
4999,1,60,28,28,1,180,28,28,1,1,0,0,0,0,1,1,1,1,1,180
5000,1,180,14,14,1,120,14,14,1,1,0,0,0,0,1,1,1,1,1,120
5001,1,60,14,14,1,120,14,14,1,1,0,0,0,0,1,1,1,1,1,120
5002,1,120,14,14,1,152,14,14,1,1,0,0,0,0,1,1,1,1,1,152
5003,1,152,14,14,1,120,14,14,1,1,0,0,0,0,1,1,1,1,1,120
5004,1,120,14,14,1,180,14,14,1,1,0,0,0,0,1,1,1,1,1,180
5005,1,360,1,1,1,92,1,1,1,1,0,0,0,0,1,1,1,1,1,92
5006,1,92,1,1,1,360,1,1,1,1,0,0,0,0,1,1,1,1,1,360
5007,1,360,14,14,1,168,14,14,1,1,0,0,0,0,1,1,1,1,1,168
5008,1,120,14,14,1,168,14,14,1,1,0,0,0,0,1,1,1,1,1,168
5009,1,168,14,14,1,504,14,14,1,1,0,0,0,0,1,1,1,1,1,504
5010,1,504,1,1,1,128,1,1,1,1,0,0,0,0,1,1,1,1,1,128
5011,1,128,1,1,1,504,1,1,1,1,0,0,0,0,1,1,1,1,1,504
5012,1,504,14,14,1,168,14,14,1,1,0,0,0,0,1,1,1,1,1,168
5013,1,504,7,7,1,240,7,7,1,1,0,0,0,0,1,1,1,1,1,240
5014,1,168,7,7,1,240,7,7,1,1,0,0,0,0,1,1,1,1,1,240
5015,1,240,7,7,1,720,7,7,1,1,0,0,0,0,1,1,1,1,1,720
5016,1,720,1,1,1,180,1,1,1,1,0,0,0,0,1,1,1,1,1,180
5017,1,180,1,1,1,720,1,1,1,1,0,0,0,0,1,1,1,1,1,720
5018,1,48,56,56,1,72,56,56,1,1,0,0,0,0,1,1,1,1,1,72
5019,1,72,56,56,1,48,56,56,1,1,0,0,0,0,1,1,1,1,1,48
5020,1,72,28,28,1,80,28,28,1,1,0,0,0,0,1,1,1,1,1,80
5021,1,48,28,28,1,80,28,28,1,1,0,0,0,0,1,1,1,1,1,80
5022,1,80,28,28,1,120,28,28,1,1,0,0,0,0,1,1,1,1,1,120
5023,1,120,28,28,1,80,28,28,1,1,0,0,0,0,1,1,1,1,1,80
5024,1,80,28,28,1,240,28,28,1,1,0,0,0,0,1,1,1,1,1,240
5025,1,240,14,14,1,160,14,14,1,1,0,0,0,0,1,1,1,1,1,160
5026,1,80,14,14,1,160,14,14,1,1,0,0,0,0,1,1,1,1,1,160
5027,1,160,14,14,1,200,14,14,1,1,0,0,0,0,1,1,1,1,1,200
5028,1,200,14,14,1,160,14,14,1,1,0,0,0,0,1,1,1,1,1,160
5029,1,160,14,14,1,240,14,14,1,1,0,0,0,0,1,1,1,1,1,240
5030,1,160,14,14,1,480,14,14,1,1,0,0,0,0,1,1,1,1,1,480
5031,1,480,14,14,1,224,14,14,1,1,0,0,0,0,1,1,1,1,1,224
5032,1,160,14,14,1,224,14,14,1,1,0,0,0,0,1,1,1,1,1,224
5033,1,224,14,14,1,672,14,14,1,1,0,0,0,0,1,1,1,1,1,672
5034,1,672,14,14,1,224,14,14,1,1,0,0,0,0,1,1,1,1,1,224
5035,1,672,7,7,1,320,7,7,1,1,0,0,0,0,1,1,1,1,1,320
5036,1,224,7,7,1,320,7,7,1,1,0,0,0,0,1,1,1,1,1,320
5037,1,320,7,7,1,960,7,7,1,1,0,0,0,0,1,1,1,1,1,960
5038,1,1920,1,1,1,1280,1,1,1,1,0,0,0,0,1,1,1,1,1,1280
5039,1,48,112,112,1,48,56,56,1,1,0,0,0,0,2,2,1,1,1,48
5040,1,96,28,28,1,192,14,14,1,1,0,0,0,0,2,2,1,1,1,192
5041,1,192,14,14,1,1280,7,7,1,1,0,0,0,0,2,2,1,1,1,1280
5042,1,64,112,112,1,64,56,56,1,1,0,0,0,0,2,2,1,1,1,64
5043,1,256,14,14,1,1280,7,7,1,1,0,0,0,0,2,2,1,1,1,1280
5044,1,64,112,112,1,96,56,56,1,1,0,0,0,0,2,2,1,1,1,96
5045,1,192,28,28,1,384,14,14,1,1,0,0,0,0,2,2,1,1,1,384
5046,1,384,14,14,1,1408,7,7,1,1,0,0,0,0,2,2,1,1,1,1408
5047,1,64,112,112,1,128,56,56,1,1,0,0,0,0,2,2,1,1,1,128
5048,1,128,56,56,1,256,28,28,1,1,0,0,0,0,2,2,1,1,1,256
5049,1,256,28,28,1,512,14,14,1,1,0,0,0,0,2,2,1,1,1,512
5050,1,512,14,14,1,2048,7,7,1,1,0,0,0,0,2,2,1,1,1,2048
5051,1,128,56,56,1,128,56,56,1,1,0,0,0,0,1,1,1,1,4,128
5052,1,256,28,28,1,256,28,28,1,1,0,0,0,0,1,1,1,1,4,256
5053,1,512,14,14,1,512,14,14,1,1,0,0,0,0,1,1,1,1,4,512
5054,1,64,112,112,1,160,56,56,1,1,0,0,0,0,2,2,1,1,1,160
5055,1,160,56,56,1,320,28,28,1,1,0,0,0,0,2,2,1,1,1,320
5056,1,320,28,28,1,640,14,14,1,1,0,0,0,0,2,2,1,1,1,640
5057,1,640,14,14,1,2560,7,7,1,1,0,0,0,0,2,2,1,1,1,2560
5058,1,160,56,56,1,160,56,56,1,1,0,0,0,0,1,1,1,1,4,160
5059,1,320,28,28,1,320,28,28,1,1,0,0,0,0,1,1,1,1,4,320
5060,1,640,14,14,1,640,14,14,1,1,0,0,0,0,1,1,1,1,4,640
5061,1,64,112,112,1,192,56,56,1,1,0,0,0,0,2,2,1,1,1,192
5062,1,192,56,56,1,384,28,28,1,1,0,0,0,0,2,2,1,1,1,384
5063,1,384,28,28,1,768,14,14,1,1,0,0,0,0,2,2,1,1,1,768
5064,1,768,14,14,1,2560,7,7,1,1,0,0,0,0,2,2,1,1,1,2560
5065,1,192,56,56,1,192,56,56,1,1,0,0,0,0,1,1,1,1,4,192
5066,1,384,28,28,1,384,28,28,1,1,0,0,0,0,1,1,1,1,4,384
5067,1,768,14,14,1,768,14,14,1,1,0,0,0,0,1,1,1,1,4,768
5068,1,3,320,320,1,64,160,160,1,1,0,0,0,0,2,2,1,1,1,64
5069,1,64,160,160,1,160,80,80,1,1,0,0,0,0,2,2,1,1,1,160
5070,1,160,80,80,1,160,80,80,1,1,0,0,0,0,1,1,1,1,1,160
5071,1,160,80,80,1,320,40,40,1,1,0,0,0,0,2,2,1,1,1,320
5072,1,320,40,40,1,320,40,40,1,1,0,0,0,0,1,1,1,1,1,320
5073,1,320,40,40,1,640,20,20,1,1,0,0,0,0,2,2,1,1,1,640
5074,1,640,20,20,1,640,20,20,1,1,0,0,0,0,1,1,1,1,1,640
5075,1,640,20,20,1,2560,10,10,1,1,0,0,0,0,2,2,1,1,1,2560
5076,1,2560,1,1,1,160,1,1,1,1,0,0,0,0,1,1,1,1,1,160
5077,1,160,1,1,1,2560,1,1,1,1,0,0,0,0,1,1,1,1,1,2560
5078,1,48,56,56,1,48,56,56,1,1,0,0,0,0,1,1,1,1,48,48
5079,1,96,28,28,1,96,28,28,1,1,0,0,0,0,1,1,1,1,96,96
5080,1,192,14,14,1,192,14,14,1,1,0,0,0,0,1,1,1,1,192,192
5081,1,384,7,7,1,384,7,7,1,1,0,0,0,0,1,1,1,1,384,384
5082,1,96,28,28,1,96,28,28,1,1,0,0,0,0,1,1,1,1,96,96
5083,1,192,14,14,1,192,14,14,1,1,0,0,0,0,1,1,1,1,192,192
5084,1,384,7,7,1,384,7,7,1,1,0,0,0,0,1,1,1,1,384,384
5085,1,56,56,56,1,56,56,56,1,1,0,0,0,0,1,1,1,1,56,56
5086,1,56,56,56,1,112,56,56,1,1,0,0,0,0,1,1,1,1,1,112
5087,1,112,56,56,1,56,56,56,1,1,0,0,0,0,1,1,1,1,1,56
5088,1,56,28,28,1,112,28,28,1,1,0,0,0,0,1,1,1,1,1,112
5089,1,112,28,28,1,224,28,28,1,1,0,0,0,0,1,1,1,1,1,224
5090,1,224,28,28,1,112,28,28,1,1,0,0,0,0,1,1,1,1,1,112
5091,1,112,28,28,1,112,28,28,1,1,0,0,0,0,1,1,1,1,112,112
5092,1,112,1,1,1,32,1,1,1,1,0,0,0,0,1,1,1,1,1,32
5093,1,32,1,1,1,112,1,1,1,1,0,0,0,0,1,1,1,1,1,112
5094,1,112,14,14,1,224,14,14,1,1,0,0,0,0,1,1,1,1,1,224
5095,1,224,14,14,1,448,14,14,1,1,0,0,0,0,1,1,1,1,1,448
5096,1,448,14,14,1,224,14,14,1,1,0,0,0,0,1,1,1,1,1,224
5097,1,224,14,14,1,224,14,14,1,1,0,0,0,0,1,1,1,1,224,224
5098,1,224,7,7,1,448,7,7,1,1,0,0,0,0,1,1,1,1,1,448
5099,1,448,7,7,1,896,7,7,1,1,0,0,0,0,1,1,1,1,1,896
5100,1,896,7,7,1,448,7,7,1,1,0,0,0,0,1,1,1,1,1,448
5101,1,448,7,7,1,448,7,7,1,1,0,0,0,0,1,1,1,1,448,448
5102,1,64,56,56,1,64,56,56,1,1,0,0,0,0,1,1,1,1,64,64
5103,1,128,28,28,1,128,28,28,1,1,0,0,0,0,1,1,1,1,128,128
5104,1,256,14,14,1,256,14,14,1,1,0,0,0,0,1,1,1,1,256,256
5105,1,512,7,7,1,512,7,7,1,1,0,0,0,0,1,1,1,1,512,512
5106,1,64,56,56,1,64,56,56,1,1,0,0,0,0,1,1,1,1,64,64
5107,1,512,7,7,1,512,7,7,1,1,0,0,0,0,1,1,1,1,512,512
5108,1,80,56,56,1,80,56,56,1,1,0,0,0,0,1,1,1,1,80,80
5109,1,80,1,1,1,24,1,1,1,1,0,0,0,0,1,1,1,1,1,24
5110,1,24,1,1,1,80,1,1,1,1,0,0,0,0,1,1,1,1,1,80
5111,1,160,56,56,1,80,56,56,1,1,0,0,0,0,1,1,1,1,1,80
5112,1,320,28,28,1,160,28,28,1,1,0,0,0,0,1,1,1,1,1,160
5113,1,160,28,28,1,160,28,28,1,1,0,0,0,0,1,1,1,1,160,160
5114,1,320,14,14,1,320,14,14,1,1,0,0,0,0,1,1,1,1,320,320
5115,1,320,7,7,1,640,7,7,1,1,0,0,0,0,1,1,1,1,1,640
5116,1,640,7,7,1,640,7,7,1,1,0,0,0,0,1,1,1,1,640,640
5117,1,64,56,56,1,112,56,56,1,1,0,0,0,0,1,1,1,1,1,112
5118,1,112,56,56,1,256,56,56,1,1,0,0,0,0,1,1,1,1,1,256
5119,1,256,56,56,1,224,56,56,1,1,0,0,0,0,1,1,1,1,1,224
5120,1,224,28,28,1,512,28,28,1,1,0,0,0,0,1,1,1,1,1,512
5121,1,512,28,28,1,224,28,28,1,1,0,0,0,0,1,1,1,1,1,224
5122,1,512,28,28,1,448,28,28,1,1,0,0,0,0,1,1,1,1,1,448
5123,1,448,14,14,1,1024,14,14,1,1,0,0,0,0,1,1,1,1,1,1024
5124,1,1024,14,14,1,448,14,14,1,1,0,0,0,0,1,1,1,1,1,448
5125,1,1024,14,14,1,896,14,14,1,1,0,0,0,0,1,1,1,1,1,896
5126,1,2048,7,7,1,896,7,7,1,1,0,0,0,0,1,1,1,1,1,896
5127,1,64,56,56,1,104,56,56,1,1,0,0,0,0,1,1,1,1,1,104
5128,1,104,56,56,1,256,56,56,1,1,0,0,0,0,1,1,1,1,1,256
5129,1,256,56,56,1,104,56,56,1,1,0,0,0,0,1,1,1,1,1,104
5130,1,256,56,56,1,208,56,56,1,1,0,0,0,0,1,1,1,1,1,208
5131,1,208,28,28,1,512,28,28,1,1,0,0,0,0,1,1,1,1,1,512
5132,1,512,28,28,1,208,28,28,1,1,0,0,0,0,1,1,1,1,1,208
5133,1,512,28,28,1,416,28,28,1,1,0,0,0,0,1,1,1,1,1,416
5134,1,416,14,14,1,1024,14,14,1,1,0,0,0,0,1,1,1,1,1,1024
5135,1,1024,14,14,1,416,14,14,1,1,0,0,0,0,1,1,1,1,1,416
5136,1,1024,14,14,1,832,14,14,1,1,0,0,0,0,1,1,1,1,1,832
5137,1,832,7,7,1,2048,7,7,1,1,0,0,0,0,1,1,1,1,1,2048
5138,1,2048,7,7,1,832,7,7,1,1,0,0,0,0,1,1,1,1,1,832
5139,1,64,56,56,1,156,56,56,1,1,0,0,0,0,1,1,1,1,1,156
5140,1,156,56,56,1,256,56,56,1,1,0,0,0,0,1,1,1,1,1,256
5141,1,256,56,56,1,156,56,56,1,1,0,0,0,0,1,1,1,1,1,156
5142,1,256,56,56,1,312,56,56,1,1,0,0,0,0,1,1,1,1,1,312
5143,1,312,28,28,1,512,28,28,1,1,0,0,0,0,1,1,1,1,1,512
5144,1,512,28,28,1,312,28,28,1,1,0,0,0,0,1,1,1,1,1,312
5145,1,512,28,28,1,624,28,28,1,1,0,0,0,0,1,1,1,1,1,624
5146,1,624,14,14,1,1024,14,14,1,1,0,0,0,0,1,1,1,1,1,1024
5147,1,1024,14,14,1,624,14,14,1,1,0,0,0,0,1,1,1,1,1,624
5148,1,1024,14,14,1,1248,14,14,1,1,0,0,0,0,1,1,1,1,1,1248
5149,1,1248,7,7,1,2048,7,7,1,1,0,0,0,0,1,1,1,1,1,2048
5150,1,2048,7,7,1,1248,7,7,1,1,0,0,0,0,1,1,1,1,1,1248
5151,1,64,56,56,1,208,56,56,1,1,0,0,0,0,1,1,1,1,1,208
5152,1,208,56,56,1,256,56,56,1,1,0,0,0,0,1,1,1,1,1,256
5153,1,256,56,56,1,416,56,56,1,1,0,0,0,0,1,1,1,1,1,416
5154,1,416,28,28,1,512,28,28,1,1,0,0,0,0,1,1,1,1,1,512
5155,1,512,28,28,1,832,28,28,1,1,0,0,0,0,1,1,1,1,1,832
5156,1,832,14,14,1,1024,14,14,1,1,0,0,0,0,1,1,1,1,1,1024
5157,1,1024,14,14,1,1664,14,14,1,1,0,0,0,0,1,1,1,1,1,1664
5158,1,1664,7,7,1,2048,7,7,1,1,0,0,0,0,1,1,1,1,1,2048
5159,1,2048,7,7,1,1664,7,7,1,1,0,0,0,0,1,1,1,1,1,1664
5160,1,96,56,56,1,256,56,56,1,1,0,0,0,0,1,1,1,1,1,256
5161,1,256,56,56,1,192,56,56,1,1,0,0,0,0,1,1,1,1,1,192
5162,1,512,28,28,1,192,28,28,1,1,0,0,0,0,1,1,1,1,1,192
5163,1,512,28,28,1,384,28,28,1,1,0,0,0,0,1,1,1,1,1,384
5164,1,384,14,14,1,1024,14,14,1,1,0,0,0,0,1,1,1,1,1,1024
5165,1,1024,14,14,1,768,14,14,1,1,0,0,0,0,1,1,1,1,1,768
5166,1,128,1,1,1,64,1,1,1,1,0,0,0,0,1,1,1,1,1,64
5167,1,96,1,1,1,32,1,1,1,1,0,0,0,0,1,1,1,1,4,32
5168,1,32,1,1,1,96,1,1,1,1,0,0,0,0,1,1,1,1,4,96
5169,1,192,1,1,1,48,1,1,1,1,0,0,0,0,1,1,1,1,4,48
5170,1,48,1,1,1,192,1,1,1,1,0,0,0,0,1,1,1,1,4,192
5171,1,384,1,1,1,96,1,1,1,1,0,0,0,0,1,1,1,1,4,96
5172,1,96,1,1,1,384,1,1,1,1,0,0,0,0,1,1,1,1,4,384
5173,1,768,1,1,1,192,1,1,1,1,0,0,0,0,1,1,1,1,4,192
5174,1,192,1,1,1,768,1,1,1,1,0,0,0,0,1,1,1,1,4,768
5175,1,64,56,56,1,80,56,56,1,1,0,0,0,0,1,1,1,1,1,80
5176,1,80,1,1,1,80,1,1,1,1,0,0,0,0,1,1,1,1,2,80
5177,1,80,1,1,1,320,1,1,1,1,0,0,0,0,1,1,1,1,2,320
5178,1,80,56,56,1,256,56,56,1,1,0,0,0,0,1,1,1,1,1,256
5179,1,256,56,56,1,80,56,56,1,1,0,0,0,0,1,1,1,1,1,80
5180,1,256,56,56,1,160,56,56,1,1,0,0,0,0,1,1,1,1,1,160
5181,1,160,1,1,1,160,1,1,1,1,0,0,0,0,1,1,1,1,2,160
5182,1,160,1,1,1,640,1,1,1,1,0,0,0,0,1,1,1,1,2,640
5183,1,160,28,28,1,512,28,28,1,1,0,0,0,0,1,1,1,1,1,512
5184,1,512,28,28,1,160,28,28,1,1,0,0,0,0,1,1,1,1,1,160
5185,1,512,28,28,1,320,28,28,1,1,0,0,0,0,1,1,1,1,1,320
5186,1,320,1,1,1,320,1,1,1,1,0,0,0,0,1,1,1,1,2,320
5187,1,320,1,1,1,1280,1,1,1,1,0,0,0,0,1,1,1,1,2,1280
5188,1,320,14,14,1,1024,14,14,1,1,0,0,0,0,1,1,1,1,1,1024
5189,1,1024,14,14,1,320,14,14,1,1,0,0,0,0,1,1,1,1,1,320
5190,1,1024,14,14,1,640,14,14,1,1,0,0,0,0,1,1,1,1,1,640
5191,1,640,1,1,1,640,1,1,1,1,0,0,0,0,1,1,1,1,2,640
5192,1,640,1,1,1,2560,1,1,1,1,0,0,0,0,1,1,1,1,2,2560
5193,1,128,80,80,1,64,80,80,1,1,0,0,0,0,1,1,1,1,1,64
5194,1,128,80,80,1,256,80,80,1,1,0,0,0,0,1,1,1,1,1,256
5195,1,128,104,104,1,64,104,104,1,1,0,0,0,0,1,1,1,1,1,64
5196,1,64,104,104,1,256,104,104,1,1,0,0,0,0,1,1,1,1,1,256
5197,1,128,104,104,1,256,104,104,1,1,0,0,0,0,1,1,1,1,1,256
5198,1,256,104,104,1,64,104,104,1,1,0,0,0,0,1,1,1,1,1,64
5199,1,256,104,104,1,128,104,104,1,1,0,0,0,0,1,1,1,1,1,128
5200,1,128,52,52,1,512,52,52,1,1,0,0,0,0,1,1,1,1,1,512
5201,1,256,52,52,1,512,52,52,1,1,0,0,0,0,1,1,1,1,1,512
5202,1,512,52,52,1,128,52,52,1,1,0,0,0,0,1,1,1,1,1,128
5203,1,512,52,52,1,256,52,52,1,1,0,0,0,0,1,1,1,1,1,256
5204,1,256,26,26,1,1024,26,26,1,1,0,0,0,0,1,1,1,1,1,1024
5205,1,512,26,26,1,1024,26,26,1,1,0,0,0,0,1,1,1,1,1,1024
5206,1,1024,26,26,1,256,26,26,1,1,0,0,0,0,1,1,1,1,1,256
5207,1,1024,26,26,1,512,26,26,1,1,0,0,0,0,1,1,1,1,1,512
5208,1,512,13,13,1,2048,13,13,1,1,0,0,0,0,1,1,1,1,1,2048
5209,1,1024,13,13,1,2048,13,13,1,1,0,0,0,0,1,1,1,1,1,2048
5210,1,2048,13,13,1,512,13,13,1,1,0,0,0,0,1,1,1,1,1,512
5211,1,64,22,22,1,128,22,22,1,1,0,0,0,0,1,1,1,1,1,128
5212,1,128,11,11,1,256,11,11,1,1,0,0,0,0,1,1,1,1,1,256
5213,1,256,6,6,1,512,6,6,1,1,0,0,0,0,1,1,1,1,1,512
5214,1,64,44,44,1,64,44,44,1,1,0,0,0,0,1,1,1,1,1,64
5215,1,64,44,44,1,256,44,44,1,1,0,0,0,0,1,1,1,1,1,256
5216,1,256,44,44,1,128,44,44,1,1,0,0,0,0,1,1,1,1,1,128
5217,1,128,22,22,1,512,22,22,1,1,0,0,0,0,1,1,1,1,1,512
5218,1,256,22,22,1,512,22,22,1,1,0,0,0,0,1,1,1,1,1,512
5219,1,512,22,22,1,256,22,22,1,1,0,0,0,0,1,1,1,1,1,256
5220,1,256,11,11,1,1024,11,11,1,1,0,0,0,0,1,1,1,1,1,1024
5221,1,512,11,11,1,1024,11,11,1,1,0,0,0,0,1,1,1,1,1,1024
5222,1,1024,11,11,1,512,11,11,1,1,0,0,0,0,1,1,1,1,1,512
5223,1,512,6,6,1,2048,6,6,1,1,0,0,0,0,1,1,1,1,1,2048
5224,1,1024,6,6,1,2048,6,6,1,1,0,0,0,0,1,1,1,1,1,2048
5225,1,80,72,72,1,80,72,72,1,1,0,0,0,0,1,1,1,1,1,80
5226,1,80,72,72,1,320,72,72,1,1,0,0,0,0,1,1,1,1,1,320
5227,1,320,72,72,1,80,72,72,1,1,0,0,0,0,1,1,1,1,1,80
5228,1,320,72,72,1,160,72,72,1,1,0,0,0,0,1,1,1,1,1,160
5229,1,160,36,36,1,640,36,36,1,1,0,0,0,0,1,1,1,1,1,640
5230,1,320,36,36,1,640,36,36,1,1,0,0,0,0,1,1,1,1,1,640
5231,1,640,36,36,1,160,36,36,1,1,0,0,0,0,1,1,1,1,1,160
5232,1,640,36,36,1,320,36,36,1,1,0,0,0,0,1,1,1,1,1,320
5233,1,320,18,18,1,1280,18,18,1,1,0,0,0,0,1,1,1,1,1,1280
5234,1,640,18,18,1,1280,18,18,1,1,0,0,0,0,1,1,1,1,1,1280
5235,1,1280,18,18,1,320,18,18,1,1,0,0,0,0,1,1,1,1,1,320
5236,1,1280,18,18,1,640,18,18,1,1,0,0,0,0,1,1,1,1,1,640
5237,1,640,9,9,1,2560,9,9,1,1,0,0,0,0,1,1,1,1,1,2560
5238,1,1280,9,9,1,2560,9,9,1,1,0,0,0,0,1,1,1,1,1,2560
5239,1,2560,9,9,1,640,9,9,1,1,0,0,0,0,1,1,1,1,1,640
5240,1,96,96,96,1,96,96,96,1,1,0,0,0,0,1,1,1,1,1,96
5241,1,384,96,96,1,192,96,96,1,1,0,0,0,0,1,1,1,1,1,192
5242,1,384,48,48,1,768,48,48,1,1,0,0,0,0,1,1,1,1,1,768
5243,1,768,48,48,1,384,48,48,1,1,0,0,0,0,1,1,1,1,1,384
5244,1,768,24,24,1,1536,24,24,1,1,0,0,0,0,1,1,1,1,1,1536
5245,1,1536,24,24,1,768,24,24,1,1,0,0,0,0,1,1,1,1,1,768
5246,1,1536,12,12,1,3072,12,12,1,1,0,0,0,0,1,1,1,1,1,3072
5247,1,512,112,112,1,128,112,112,1,1,0,0,0,0,1,1,1,1,1,128
5248,1,512,112,112,1,256,112,112,1,1,0,0,0,0,1,1,1,1,1,256
5249,1,512,56,56,1,1024,56,56,1,1,0,0,0,0,1,1,1,1,1,1024
5250,1,1024,56,56,1,256,56,56,1,1,0,0,0,0,1,1,1,1,1,256
5251,1,1024,56,56,1,512,56,56,1,1,0,0,0,0,1,1,1,1,1,512
5252,1,1024,28,28,1,2048,28,28,1,1,0,0,0,0,1,1,1,1,1,2048
5253,1,2048,28,28,1,512,28,28,1,1,0,0,0,0,1,1,1,1,1,512
5254,1,2048,28,28,1,1024,28,28,1,1,0,0,0,0,1,1,1,1,1,1024
5255,1,1024,14,14,1,4096,14,14,1,1,0,0,0,0,1,1,1,1,1,4096
5256,1,2048,14,14,1,4096,14,14,1,1,0,0,0,0,1,1,1,1,1,4096
5257,1,4096,14,14,1,1024,14,14,1,1,0,0,0,0,1,1,1,1,1,1024
5258,1,1536,16,16,1,1536,16,16,1,1,0,0,0,0,1,1,1,1,1,1536
5259,1,1536,8,8,1,1536,8,8,1,1,0,0,0,0,1,1,1,1,1,1536
5260,1,1536,8,8,1,2048,8,8,1,1,0,0,0,0,1,1,1,1,1,2048
5261,1,64,40,40,1,64,40,40,1,1,0,0,0,0,1,1,1,1,1,64
5262,1,64,40,40,1,256,40,40,1,1,0,0,0,0,1,1,1,1,1,256
5263,1,256,40,40,1,64,40,40,1,1,0,0,0,0,1,1,1,1,1,64
5264,1,256,40,40,1,128,40,40,1,1,0,0,0,0,1,1,1,1,1,128
5265,1,128,20,20,1,512,20,20,1,1,0,0,0,0,1,1,1,1,1,512
5266,1,256,20,20,1,512,20,20,1,1,0,0,0,0,1,1,1,1,1,512
5267,1,512,20,20,1,128,20,20,1,1,0,0,0,0,1,1,1,1,1,128
5268,1,512,20,20,1,256,20,20,1,1,0,0,0,0,1,1,1,1,1,256
5269,1,256,10,10,1,1024,10,10,1,1,0,0,0,0,1,1,1,1,1,1024
5270,1,512,10,10,1,1024,10,10,1,1,0,0,0,0,1,1,1,1,1,1024
5271,1,1024,10,10,1,256,10,10,1,1,0,0,0,0,1,1,1,1,1,256
5272,1,1024,10,10,1,512,10,10,1,1,0,0,0,0,1,1,1,1,1,512
5273,1,512,5,5,1,2048,5,5,1,1,0,0,0,0,1,1,1,1,1,2048
5274,1,1024,5,5,1,2048,5,5,1,1,0,0,0,0,1,1,1,1,1,2048
5275,1,2048,5,5,1,512,5,5,1,1,0,0,0,0,1,1,1,1,1,512
5276,1,64,48,48,1,64,48,48,1,1,0,0,0,0,1,1,1,1,1,64
5277,1,64,48,48,1,256,48,48,1,1,0,0,0,0,1,1,1,1,1,256
5278,1,256,48,48,1,64,48,48,1,1,0,0,0,0,1,1,1,1,1,64
5279,1,256,48,48,1,128,48,48,1,1,0,0,0,0,1,1,1,1,1,128
5280,1,128,24,24,1,512,24,24,1,1,0,0,0,0,1,1,1,1,1,512
5281,1,256,24,24,1,512,24,24,1,1,0,0,0,0,1,1,1,1,1,512
5282,1,512,24,24,1,128,24,24,1,1,0,0,0,0,1,1,1,1,1,128
5283,1,512,24,24,1,256,24,24,1,1,0,0,0,0,1,1,1,1,1,256
5284,1,256,12,12,1,1024,12,12,1,1,0,0,0,0,1,1,1,1,1,1024
5285,1,512,12,12,1,1024,12,12,1,1,0,0,0,0,1,1,1,1,1,1024
5286,1,1024,12,12,1,256,12,12,1,1,0,0,0,0,1,1,1,1,1,256
5287,1,1024,12,12,1,512,12,12,1,1,0,0,0,0,1,1,1,1,1,512
5288,1,2048,6,6,1,512,6,6,1,1,0,0,0,0,1,1,1,1,1,512
5289,1,64,72,72,1,64,72,72,1,1,0,0,0,0,1,1,1,1,1,64
5290,1,64,72,72,1,256,72,72,1,1,0,0,0,0,1,1,1,1,1,256
5291,1,256,72,72,1,64,72,72,1,1,0,0,0,0,1,1,1,1,1,64
5292,1,256,72,72,1,128,72,72,1,1,0,0,0,0,1,1,1,1,1,128
5293,1,128,36,36,1,512,36,36,1,1,0,0,0,0,1,1,1,1,1,512
5294,1,256,36,36,1,512,36,36,1,1,0,0,0,0,1,1,1,1,1,512
5295,1,512,36,36,1,128,36,36,1,1,0,0,0,0,1,1,1,1,1,128
5296,1,512,36,36,1,256,36,36,1,1,0,0,0,0,1,1,1,1,1,256
5297,1,256,18,18,1,1024,18,18,1,1,0,0,0,0,1,1,1,1,1,1024
5298,1,512,18,18,1,1024,18,18,1,1,0,0,0,0,1,1,1,1,1,1024
5299,1,1024,18,18,1,256,18,18,1,1,0,0,0,0,1,1,1,1,1,256
5300,1,1024,18,18,1,512,18,18,1,1,0,0,0,0,1,1,1,1,1,512
5301,1,512,9,9,1,2048,9,9,1,1,0,0,0,0,1,1,1,1,1,2048
5302,1,1024,9,9,1,2048,9,9,1,1,0,0,0,0,1,1,1,1,1,2048
5303,1,2048,9,9,1,512,9,9,1,1,0,0,0,0,1,1,1,1,1,512
5304,1,2048,1,1,1,1000,1,1,1,1,0,0,0,0,1,1,1,1,1,1000
5305,1,64,56,56,1,256,56,56,1,1,0,0,0,0,1,1,1,1,1,256
